"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	2	80	5	5	1	1807	14925	7574	0.507471	0.005309	TS	SPY-methodST	9	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	1	1922	15830	7414	0.468351	0.055488	TS	SPYH-method	10	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	1	868	13162	10074	0.765385	0.549316	TS	S-method	11	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	42519	324157	67595	0.208525	0.104272	TS	SVS-method	0	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	40125	286875	50155	0.174832	0.050030	TS	W-method	1	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	40125	286875	50155	0.174832	0.046128	TS	W-methodST	2	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	24683	176432	34713	0.196750	0.032819	TS	Wp-method	3	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	23844	170441	33874	0.198743	0.030957	TS	Wp-methodST	4	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	27411	195903	37441	0.191120	0.031196	TS	HSI-method	5	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	9042	83757	37920	0.452738	0.016821	TS	HSI-methodST	6	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	11050	95520	36208	0.379062	0.047396	TS	H-method	7	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	12320	112148	47141	0.420346	0.106311	TS	SPY-method	8	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	9042	83757	37920	0.452738	0.018050	TS	SPY-methodST	9	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	9965	91042	37102	0.407526	0.858412	TS	SPYH-method	10	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	2	4402	74621	54413	0.729192	7.061859	TS	S-method	11	Mealy_R80_5_3aOdP.fsm"
"0	2	80	5	5	0	1744	10049	2770	0.275649	0.010437	TS	SVS-method	0	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	1284	7286	2005	0.275185	0.004625	TS	W-method	1	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	1926	10608	2647	0.249529	0.005143	TS	W-methodST	2	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	990	5163	1424	0.275809	0.004315	TS	Wp-method	3	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	987	5148	1421	0.276030	0.004468	TS	Wp-methodST	4	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	1114	5815	1548	0.266208	0.001748	TS	HSI-method	5	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	426	2961	1577	0.532590	0.002999	TS	HSI-methodST	6	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	591	3724	1542	0.414071	0.002646	TS	H-method	7	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	618	3856	1725	0.447355	0.002081	TS	SPY-method	8	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	426	2961	1577	0.532590	0.003022	TS	SPY-methodST	9	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	455	3138	1615	0.514659	0.004986	TS	SPYH-method	10	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	0	166	2497	2070	0.828995	0.081566	TS	S-method	11	Mealy_R80_5_rnSXi.fsm"
"0	2	80	5	5	1	8616	58394	13743	0.235350	0.023768	TS	SVS-method	0	Mealy_R80_5_rnSXi.fsm"
